Id,Category
12192,38
12193,58
12194,68
12195,22
12196,38
12197,62
12198,20
12199,41
12200,31
12201,64
12202,46
12203,50
12204,0
12205,30
12206,38
12207,36
12208,59
12209,38
12210,36
12211,33
12212,58
12213,62
12214,62
12215,69
12216,31
12217,12
12218,58
12219,68
12220,36
12221,76
12222,38
12223,38
12224,62
12225,22
12226,23
12227,62
12228,11
12229,63
12230,76
12231,11
12232,70
12233,6
12234,36
12235,5
12236,62
12237,58
12238,75
12239,24
12240,38
12241,76
12242,38
12243,17
12244,38
12245,39
12246,22
12247,76
12248,73
12249,13
12250,76
12251,53
12252,10
12253,21
12254,19
12255,72
12256,55
12257,36
12258,38
12259,76
12260,52
12261,63
12262,36
12263,26
12264,49
12265,32
12266,38
12267,38
12268,38
12269,38
12270,58
12271,68
12272,46
12273,70
12274,50
12275,36
12276,62
12277,38
12278,38
12279,17
12280,38
12281,28
12282,58
12283,50
12284,38
12285,12
12286,63
12287,60
12288,14
12289,63
12290,38
12291,38
12292,36
12293,0
12294,64
12295,38
12296,68
12297,36
12298,41
12299,60
12300,47
12301,22
12302,72
12303,75
12304,10
12305,13
12306,13
12307,38
12308,38
12309,64
12310,64
12311,12
12312,38
12313,38
12314,59
12315,21
12316,46
12317,38
12318,64
12319,38
12320,35
12321,38
12322,12
12323,71
12324,39
12325,62
12326,36
12327,36
12328,55
12329,38
12330,45
12331,38
12332,68
12333,50
12334,62
12335,62
12336,36
12337,57
12338,36
12339,36
12340,1
12341,62
12342,17
12343,64
12344,22
12345,54
12346,28
12347,38
12348,38
12349,38
12350,38
12351,18
12352,68
12353,16
12354,76
12355,49
12356,51
12357,55
12358,76
12359,76
12360,68
12361,8
12362,39
12363,68
12364,27
12365,62
12366,73
12367,38
12368,31
12369,38
12370,70
12371,35
12372,36
12373,36
12374,11
12375,36
12376,36
12377,64
12378,64
12379,62
12380,68
12381,15
12382,13
12383,38
12384,13
12385,7
12386,38
12387,23
12388,36
12389,35
12390,19
12391,76
12392,0
12393,38
12394,68
12395,55
12396,55
12397,68
12398,30
12399,55
12400,22
12401,62
12402,77
12403,38
12404,7
12405,76
12406,58
12407,58
12408,55
12409,48
12410,72
12411,38
12412,64
12413,71
12414,38
12415,62
12416,38
12417,2
12418,37
12419,38
12420,64
12421,76
12422,45
12423,36
12424,62
12425,67
12426,36
12427,62
12428,38
12429,22
12430,38
12431,36
12432,15
12433,40
12434,47
12435,46
12436,77
12437,36
12438,26
12439,55
12440,38
12441,58
12442,38
12443,0
12444,28
12445,11
12446,38
12447,38
12448,71
12449,73
12450,55
12451,38
12452,62
12453,22
12454,22
12455,62
12456,46
12457,27
12458,39
12459,64
12460,1
12461,53
12462,38
12463,72
12464,46
12465,38
12466,62
12467,76
12468,69
12469,50
12470,38
12471,38
12472,50
12473,50
12474,36
12475,22
12476,64
12477,15
12478,38
12479,18
12480,45
12481,38
12482,0
12483,13
12484,24
12485,64
12486,72
12487,36
12488,38
12489,21
12490,27
12491,50
12492,68
12493,38
12494,38
12495,38
12496,38
12497,38
12498,68
12499,36
12500,38
12501,26
12502,62
12503,26
12504,61
12505,18
12506,18
12507,76
12508,42
12509,38
12510,36
12511,38
12512,69
12513,6
12514,63
12515,35
12516,41
12517,38
12518,8
12519,50
12520,31
12521,38
12522,45
12523,36
12524,38
12525,45
12526,38
12527,45
12528,3
12529,38
12530,33
12531,68
12532,42
12533,46
12534,38
12535,70
12536,68
12537,38
12538,58
12539,42
12540,31
12541,38
12542,38
12543,38
12544,22
12545,33
12546,38
12547,38
12548,77
12549,9
12550,69
12551,69
12552,58
12553,68
12554,19
12555,56
12556,36
12557,46
12558,39
12559,38
12560,44
12561,62
12562,36
12563,36
12564,26
12565,22
12566,38
12567,69
12568,54
12569,38
12570,62
12571,38
12572,58
12573,10
12574,43
12575,37
12576,41
12577,38
12578,38
12579,59
12580,38
12581,36
12582,52
12583,65
12584,36
12585,27
12586,44
12587,62
12588,76
12589,61
12590,38
12591,28
12592,15
12593,43
12594,45
12595,36
12596,40
12597,70
12598,45
12599,36
12600,38
12601,63
12602,22
12603,38
12604,74
12605,62
12606,64
12607,58
12608,58
12609,52
12610,38
12611,5
12612,38
12613,27
12614,22
12615,64
12616,38
12617,39
12618,63
12619,62
12620,33
12621,76
12622,59
12623,75
12624,54
12625,38
12626,62
12627,38
12628,42
12629,68
12630,62
12631,38
12632,9
12633,38
12634,38
12635,35
12636,39
12637,57
12638,38
12639,68
12640,38
12641,38
12642,38
12643,76
12644,46
12645,38
12646,22
12647,0
12648,42
12649,38
12650,31
12651,68
12652,38
12653,64
12654,58
12655,46
12656,31
12657,62
12658,8
12659,65
12660,38
12661,38
12662,64
12663,26
12664,38
12665,48
12666,49
12667,38
12668,61
12669,39
12670,42
12671,28
12672,62
12673,42
12674,38
12675,61
12676,38
12677,75
12678,31
12679,47
12680,76
12681,38
12682,77
12683,38
12684,58
12685,36
12686,25
12687,60
12688,44
12689,39
12690,60
12691,18
12692,67
12693,17
12694,75
12695,67
12696,1
12697,68
12698,62
12699,26
12700,36
12701,36
12702,68
12703,29
12704,62
12705,38
12706,38
12707,58
12708,62
12709,16
12710,12
12711,33
12712,14
12713,19
12714,27
12715,44
12716,38
12717,71
12718,71
12719,36
12720,38
12721,17
12722,76
12723,48
12724,36
12725,26
12726,3
12727,61
12728,15
12729,39
12730,64
12731,54
12732,38
12733,76
12734,38
12735,38
12736,68
12737,38
12738,76
12739,59
12740,38
12741,36
12742,14
12743,48
12744,62
12745,31
12746,38
12747,38
12748,68
12749,68
12750,41
12751,47
12752,64
12753,38
12754,38
12755,49
12756,76
12757,52
12758,36
12759,38
12760,42
12761,38
12762,14
12763,26
12764,62
12765,58
12766,37
12767,23
12768,64
12769,33
12770,29
12771,26
12772,25
12773,38
12774,38
12775,38
12776,25
12777,59
12778,38
12779,22
12780,34
12781,38
12782,45
12783,38
12784,54
12785,38
12786,36
12787,39
12788,70
12789,76
12790,73
12791,38
12792,10
12793,15
12794,42
12795,5
12796,1
12797,31
12798,46
12799,38
12800,73
12801,62
12802,6
12803,76
12804,36
12805,61
12806,0
12807,38
12808,38
12809,38
12810,29
12811,8
12812,46
12813,64
12814,76
12815,64
12816,63
12817,19
12818,76
12819,33
12820,38
12821,55
12822,38
12823,36
12824,38
12825,72
12826,64
12827,36
12828,75
12829,63
12830,67
12831,29
12832,38
12833,11
12834,62
12835,36
12836,42
12837,25
12838,36
12839,68
12840,17
12841,26
12842,69
12843,64
12844,30
12845,38
12846,68
12847,17
12848,68
12849,64
12850,76
12851,38
12852,36
12853,38
12854,23
12855,38
12856,76
12857,17
12858,74
12859,14
12860,68
12861,76
12862,36
12863,51
12864,72
12865,36
12866,65
12867,76
12868,38
12869,64
12870,15
12871,36
12872,0
12873,36
12874,57
12875,22
12876,64
12877,26
12878,45
12879,71
12880,55
12881,36
12882,76
12883,38
12884,43
12885,14
12886,38
12887,38
12888,23
12889,38
12890,38
12891,32
12892,76
12893,55
12894,52
12895,38
12896,12
12897,46
12898,64
12899,38
12900,10
12901,38
12902,38
12903,18
12904,13
12905,22
12906,40
12907,36
12908,12
12909,12
12910,68
12911,22
12912,38
12913,71
12914,38
12915,76
12916,16
12917,60
12918,60
12919,38
12920,37
12921,76
12922,43
12923,68
12924,55
12925,39
12926,58
12927,25
12928,38
12929,49
12930,68
12931,68
12932,68
12933,53
12934,38
12935,36
12936,50
12937,15
12938,58
12939,45
12940,65
12941,50
12942,76
12943,75
12944,38
12945,76
12946,38
12947,13
12948,38
12949,51
12950,38
12951,38
12952,33
12953,36
12954,74
12955,17
12956,66
12957,29
12958,38
12959,32
12960,36
12961,63
12962,22
12963,36
12964,33
12965,73
12966,36
12967,11
12968,61
12969,4
12970,36
12971,38
12972,46
12973,68
12974,54
12975,38
12976,64
12977,30
12978,76
12979,38
12980,38
12981,38
12982,55
12983,38
12984,61
12985,68
12986,36
12987,55
12988,29
12989,31
12990,38
12991,30
12992,36
12993,27
12994,34
12995,61
12996,30
12997,38
12998,75
12999,38
13000,1
13001,50
13002,16
13003,72
13004,18
13005,32
13006,30
13007,38
13008,58
13009,16
13010,36
13011,68
13012,62
13013,66
13014,36
13015,38
13016,64
13017,62
13018,36
13019,39
13020,38
13021,76
13022,64
13023,58
13024,68
13025,39
13026,6
13027,38
13028,1
13029,38
13030,38
13031,59
13032,68
13033,18
13034,64
13035,59
13036,63
13037,22
13038,38
13039,75
13040,38
13041,30
13042,39
13043,72
13044,21
13045,55
13046,38
13047,62
13048,25
13049,71
13050,61
13051,44
13052,76
13053,38
13054,63
13055,36
13056,68
13057,76
13058,38
13059,6
13060,38
13061,38
13062,55
13063,33
13064,41
13065,11
13066,38
13067,57
13068,38
13069,38
13070,40
13071,68
13072,45
13073,57
13074,62
13075,62
13076,64
13077,53
13078,38
13079,38
13080,36
13081,62
13082,21
13083,59
13084,62
13085,46
13086,62
13087,38
13088,34
13089,38
13090,10
13091,50
13092,58
13093,76
13094,62
13095,14
13096,7
13097,68
13098,38
13099,32
13100,38
13101,38
13102,36
13103,55
13104,46
13105,38
13106,62
13107,49
13108,50
13109,46
13110,38
13111,62
13112,36
13113,38
13114,46
13115,61
13116,76
13117,17
13118,38
13119,16
13120,32
13121,38
13122,20
13123,17
13124,26
13125,45
13126,0
13127,76
13128,36
13129,36
13130,67
13131,38
13132,38
13133,66
13134,20
13135,38
13136,38
13137,38
13138,67
13139,24
13140,36
13141,1
13142,38
13143,76
13144,62
13145,26
13146,64
13147,38
13148,27
13149,39
13150,63
13151,64
13152,21
13153,39
13154,38
13155,68
13156,32
13157,38
13158,14
13159,32
13160,38
13161,36
13162,36
13163,38
13164,38
13165,32
13166,28
13167,76
13168,61
13169,38
13170,38
13171,48
13172,36
13173,58
13174,38
13175,38
13176,36
13177,13
13178,38
13179,38
13180,38
13181,38
13182,55
13183,40
13184,76
13185,59
13186,12
13187,36
13188,38
13189,38
13190,15
13191,66
13192,38
13193,76
13194,50
13195,61
13196,5
13197,1
13198,58
13199,57
13200,62
13201,38
13202,64
13203,45
13204,38
13205,76
13206,55
13207,66
13208,6
13209,38
13210,62
13211,65
13212,76
13213,36
13214,29
13215,36
13216,76
13217,62
13218,11
13219,23
13220,73
13221,31
13222,43
13223,17
13224,38
13225,73
13226,35
13227,38
13228,35
13229,38
13230,4
13231,36
13232,23
13233,38
13234,38
13235,77
13236,68
13237,38
13238,44
13239,19
13240,38
13241,71
13242,73
13243,22
13244,22
13245,52
13246,38
13247,34
13248,38
13249,64
13250,46
13251,64
13252,21
13253,38
13254,55
13255,38
13256,64
13257,50
13258,38
13259,38
13260,38
13261,64
13262,38
13263,61
13264,76
13265,56
13266,57
13267,36
13268,26
13269,34
13270,44
13271,36
13272,36
13273,38
13274,38
13275,62
13276,36
13277,55
13278,22
13279,38
13280,36
13281,68
13282,7
13283,54
13284,60
13285,38
13286,38
13287,51
13288,65
13289,43
13290,73
13291,60
13292,61
13293,62
13294,10
13295,68
13296,38
13297,76
13298,57
13299,28
13300,54
13301,51
13302,38
13303,43
13304,68
13305,38
13306,23
13307,68
13308,29
13309,59
13310,62
13311,38
13312,61
13313,60
13314,48
13315,64
13316,26
13317,38
13318,4
13319,29
13320,55
13321,26
13322,50
13323,36
13324,38
13325,39
13326,18
13327,35
13328,69
13329,39
13330,55
13331,15
13332,71
13333,38
13334,62
13335,38
13336,19
13337,36
13338,22
13339,1
13340,1
13341,44
13342,29
13343,38
13344,26
13345,31
13346,39
13347,38
13348,38
13349,69
13350,31
13351,38
13352,6
13353,73
13354,22
13355,38
13356,38
13357,27
13358,35
13359,38
13360,72
13361,36
13362,18
13363,38
13364,38
13365,71
13366,55
13367,55
13368,22
13369,7
13370,47
13371,63
13372,60
13373,75
13374,8
13375,27
13376,6
13377,15
13378,47
13379,76
13380,36
13381,38
13382,26
13383,11
13384,67
13385,31
13386,63
13387,35
13388,57
13389,19
13390,31
13391,63
13392,38
13393,69
13394,64
13395,36
13396,38
13397,36
13398,38
13399,38
13400,12
13401,18
13402,62
13403,61
13404,38
13405,43
13406,18
13407,57
13408,67
13409,39
13410,28
13411,70
13412,36
13413,38
13414,38
13415,38
13416,14
13417,38
13418,68
13419,46
13420,50
13421,37
13422,21
13423,36
13424,41
13425,68
13426,71
13427,64
13428,2
13429,38
13430,55
13431,38
13432,29
13433,76
13434,38
13435,50
13436,76
13437,48
13438,38
13439,38
13440,38
13441,38
13442,38
13443,22
13444,76
13445,74
13446,76
13447,16
13448,50
13449,15
13450,2
13451,38
13452,38
13453,64
13454,50
13455,9
13456,23
13457,8
13458,14
13459,69
13460,38
13461,38
13462,76
13463,38
13464,36
13465,63
13466,38
13467,62
13468,38
13469,54
13470,57
13471,27
13472,31
13473,41
13474,47
13475,4
13476,38
13477,38
13478,38
13479,38
13480,62
13481,61
13482,48
13483,76
13484,38
13485,20
13486,38
13487,38
13488,16
13489,9
13490,62
13491,38
13492,38
13493,36
13494,70
13495,22
13496,62
13497,38
13498,62
13499,38
13500,36
13501,38
13502,77
13503,36
13504,50
13505,38
13506,64
13507,28
13508,33
13509,36
13510,38
13511,62
13512,62
13513,36
13514,55
13515,46
13516,49
13517,38
13518,46
13519,36
13520,38
13521,22
13522,55
13523,76
13524,51
13525,36
13526,38
13527,36
13528,31
13529,6
13530,68
13531,35
13532,52
13533,14
13534,56
13535,32
13536,15
13537,60
13538,43
13539,60
13540,64
13541,15
13542,2
13543,50
13544,64
13545,45
13546,18
13547,38
13548,11
13549,43
13550,62
13551,38
13552,14
13553,38
13554,46
13555,1
13556,34
13557,62
13558,73
13559,40
13560,45
13561,36
13562,71
13563,22
13564,36
13565,38
13566,38
13567,38
13568,6
13569,61
13570,64
13571,76
13572,38
13573,2
13574,44
13575,22
13576,76
13577,21
13578,38
13579,38
13580,67
13581,76
13582,32
13583,56
13584,38
13585,38
13586,38
13587,42
13588,27
13589,36
13590,45
13591,67
13592,39
13593,33
13594,38
13595,43
13596,48
13597,17
13598,38
13599,33
13600,34
13601,74
13602,74
13603,21
13604,51
13605,62
13606,58
13607,10
13608,13
13609,46
13610,76
13611,54
13612,38
13613,69
13614,67
13615,15
13616,38
13617,23
13618,55
13619,64
13620,62
13621,34
13622,62
13623,65
13624,35
13625,52
13626,16
13627,26
13628,36
13629,57
13630,21
13631,7
13632,62
13633,38
13634,76
13635,38
13636,38
13637,64
13638,26
13639,38
13640,38
13641,38
13642,38
13643,63
13644,60
13645,42
13646,22
13647,62
13648,38
13649,61
13650,10
13651,1
13652,7
13653,56
13654,36
13655,8
13656,31
13657,62
13658,19
13659,38
13660,9
13661,38
13662,52
13663,38
13664,61
13665,71
13666,38
13667,38
13668,62
13669,55
13670,36
13671,1
13672,22
13673,38
13674,71
13675,36
13676,59
13677,15
13678,38
13679,54
13680,42
13681,51
13682,13
13683,15
13684,54
13685,68
13686,64
13687,36
13688,17
13689,38
13690,72
13691,15
13692,75
13693,38
13694,62
13695,64
13696,62
13697,58
13698,61
13699,38
13700,68
13701,68
13702,36
13703,38
13704,13
13705,38
13706,36
13707,38
13708,38
13709,38
13710,36
13711,38
13712,24
13713,31
13714,38
13715,38
13716,38
13717,27
13718,36
13719,36
13720,68
13721,36
13722,44
13723,38
13724,76
13725,51
13726,76
13727,36
13728,30
13729,38
13730,38
13731,10
13732,11
13733,42
13734,66
13735,64
13736,38
13737,60
13738,38
13739,62
13740,38
13741,68
13742,38
13743,23
13744,38
13745,38
13746,38
13747,36
13748,24
13749,62
13750,26
13751,38
13752,22
13753,43
13754,38
13755,68
13756,62
13757,64
13758,77
13759,46
13760,40
13761,36
13762,38
13763,21
13764,76
13765,64
13766,15
13767,26
13768,33
13769,34
13770,58
13771,55
13772,74
13773,22
13774,64
13775,28
13776,38
13777,21
13778,36
13779,62
13780,72
13781,38
13782,48
13783,38
13784,2
13785,40
13786,38
13787,38
13788,26
13789,38
13790,75
13791,62
13792,56
13793,38
13794,36
13795,41
13796,38
13797,66
13798,20
13799,31
13800,76
13801,38
13802,35
13803,38
13804,62
13805,64
13806,4
13807,76
13808,36
13809,36
13810,64
13811,43
13812,50
13813,64
13814,38
13815,40
13816,38
13817,43
13818,38
13819,30
13820,1
13821,36
13822,36
13823,15
13824,36
13825,48
13826,39
13827,38
13828,62
13829,38
13830,4
13831,24
13832,38
13833,36
13834,15
13835,62
13836,22
13837,36
13838,36
13839,51
13840,49
13841,5
13842,26
13843,76
13844,19
13845,18
13846,38
13847,76
13848,76
13849,61
13850,58
13851,76
13852,38
13853,62
13854,22
13855,24
13856,24
13857,62
13858,51
13859,38
13860,22
13861,38
13862,32
13863,64
13864,38
13865,17
13866,38
13867,62
13868,38
13869,50
13870,28
13871,31
13872,56
13873,36
13874,36
13875,76
13876,54
13877,22
13878,59
13879,67
13880,38
13881,38
13882,0
13883,32
13884,33
13885,36
13886,38
13887,44
13888,16
13889,36
13890,65
13891,38
13892,36
13893,68
13894,76
13895,54
13896,45
13897,31
13898,51
13899,63
13900,58
13901,61
13902,73
13903,55
13904,36
13905,36
13906,67
13907,50
13908,64
13909,73
13910,62
13911,38
13912,29
13913,38
13914,23
13915,75
13916,19
13917,38
13918,38
13919,1
13920,55
13921,49
13922,39
13923,38
13924,62
13925,63
13926,38
13927,38
13928,18
13929,8
13930,36
13931,38
13932,60
13933,76
13934,50
13935,63
13936,58
13937,55
13938,38
13939,38
13940,38
13941,64
13942,51
13943,68
13944,59
13945,26
13946,38
13947,1
13948,71
13949,62
13950,45
13951,21
13952,20
13953,38
13954,68
13955,1
13956,23
13957,69
13958,61
13959,42
13960,35
13961,62
13962,49
13963,43
13964,36
13965,76
13966,68
13967,32
13968,13
13969,21
13970,38
13971,54
13972,62
13973,45
13974,49
13975,1
13976,34
13977,43
13978,38
13979,55
13980,45
13981,76
13982,38
13983,38
13984,39
13985,73
13986,16
13987,76
13988,64
13989,63
13990,36
13991,36
13992,0
13993,46
13994,22
13995,49
13996,38
13997,38
13998,38
13999,38
14000,19
14001,22
14002,35
14003,56
14004,38
14005,58
14006,76
14007,1
14008,64
14009,76
14010,62
14011,38
14012,38
14013,10
14014,57
14015,38
14016,19
14017,62
14018,39
14019,38
14020,76
14021,3
14022,38
14023,0
14024,61
14025,18
14026,71
14027,71
14028,38
14029,7
14030,67
14031,45
14032,35
14033,48
14034,62
14035,3
14036,36
14037,76
14038,62
14039,23
14040,6
14041,38
14042,38
14043,62
14044,38
14045,61
14046,36
14047,22
14048,71
14049,49
14050,38
14051,38
14052,76
14053,53
14054,22
14055,36
14056,35
14057,35
14058,38
14059,47
14060,70
14061,54
14062,64
14063,76
14064,40
14065,45
14066,57
14067,38
14068,58
14069,62
14070,74
14071,38
14072,22
14073,68
14074,38
14075,22
14076,24
14077,27
14078,30
14079,54
14080,36
14081,38
14082,49
14083,61
14084,38
14085,36
14086,35
14087,76
14088,38
14089,15
14090,61
14091,22
14092,38
14093,58
14094,2
14095,11
14096,34
14097,13
14098,75
14099,68
14100,68
14101,62
14102,76
14103,38
14104,22
14105,41
14106,31
14107,60
14108,38
14109,45
14110,36
14111,42
14112,62
14113,52
14114,5
14115,59
14116,35
14117,22
14118,68
14119,59
14120,17
14121,38
14122,1
14123,76
14124,45
14125,62
14126,36
14127,39
14128,44
14129,38
14130,29
14131,36
14132,35
14133,63
14134,19
14135,39
14136,63
14137,68
14138,27
14139,76
14140,76
14141,32
14142,67
14143,3
14144,38
14145,55
14146,68
14147,38
14148,64
14149,4
14150,63
14151,51
14152,38
14153,62
14154,68
14155,38
14156,6
14157,36
14158,62
14159,38
14160,38
14161,73
14162,36
14163,32
14164,36
14165,76
14166,38
14167,41
14168,62
14169,59
14170,62
14171,19
14172,38
14173,7
14174,48
14175,52
14176,55
14177,69
14178,25
14179,69
14180,60
14181,38
14182,51
14183,63
14184,38
14185,30
14186,43
14187,59
14188,38
14189,59
14190,36
14191,62
14192,17
14193,61
14194,38
14195,38
14196,76
14197,38
14198,38
14199,38
14200,15
14201,31
14202,38
14203,68
14204,24
14205,38
14206,38
14207,38
14208,64
14209,51
14210,38
14211,5
14212,38
14213,64
14214,62
14215,72
14216,38
14217,0
14218,68
14219,33
14220,55
14221,1
14222,35
14223,38
14224,39
14225,46
14226,64
14227,38
14228,38
14229,50
14230,36
14231,44
14232,36
14233,60
14234,38
14235,38
14236,65
14237,38
14238,68
14239,38
14240,2
14241,38
14242,2
14243,38
14244,11
14245,29
14246,36
14247,38
14248,38
14249,6
14250,36
14251,26
14252,38
14253,76
14254,48
14255,31
14256,76
14257,53
14258,76
14259,11
14260,63
14261,19
14262,38
14263,30
14264,75
14265,15
14266,26
14267,69
14268,8
14269,76
14270,62
14271,38
14272,19
14273,59
14274,31
14275,18
14276,68
14277,76
14278,38
14279,68
14280,76
14281,54
14282,74
14283,64
14284,75
14285,3
14286,36
14287,31
14288,73
14289,55
14290,39
14291,38
14292,36
14293,6
14294,4
14295,38
14296,58
14297,19
14298,29
14299,62
14300,2
14301,52
14302,55
14303,38
14304,5
14305,34
14306,69
14307,36
14308,62
14309,55
14310,35
14311,76
14312,6
14313,50
14314,27
14315,45
14316,10
14317,38
14318,66
14319,62
14320,61
14321,38
14322,38
14323,76
14324,46
14325,10
14326,38
14327,43
14328,48
14329,65
14330,38
14331,36
14332,45
14333,24
14334,63
14335,62
14336,55
14337,38
14338,56
14339,38
14340,38
14341,9
14342,45
14343,63
14344,62
14345,51
14346,64
14347,31
14348,68
14349,38
14350,6
14351,62
14352,63
14353,33
14354,63
14355,55
14356,38
14357,62
14358,55
14359,31
14360,47
14361,68
14362,38
14363,59
14364,23
14365,46
14366,62
14367,38
14368,47
14369,38
14370,77
14371,24
14372,63
14373,55
14374,31
14375,64
14376,38
14377,23
14378,34
14379,43
14380,23
14381,38
14382,8
14383,38
14384,36
14385,9
14386,71
14387,31
14388,12
14389,58
14390,48
14391,34
14392,38
14393,62
14394,50
14395,38
14396,38
14397,67
14398,38
14399,53
14400,36
14401,38
14402,70
14403,22
14404,38
14405,32
14406,60
14407,71
14408,38
14409,36
14410,21
14411,51
14412,56
14413,62
14414,38
14415,62
14416,45
14417,76
14418,27
14419,65
14420,15
14421,16
14422,38
14423,63
14424,64
14425,9
14426,62
14427,55
14428,68
14429,38
14430,38
14431,38
14432,57
14433,38
14434,56
14435,33
14436,31
14437,74
14438,38
14439,64
14440,22
14441,76
14442,61
14443,38
14444,6
14445,38
14446,36
14447,36
14448,7
14449,22
14450,38
14451,27
14452,17
14453,76
14454,19
14455,36
14456,38
14457,12
14458,40
14459,38
14460,49
14461,68
14462,55
14463,23
14464,28
14465,76
14466,38
14467,59
14468,38
14469,51
14470,35
14471,58
14472,16
14473,35
14474,22
14475,36
14476,76
14477,59
14478,67
14479,34
14480,58
14481,38
14482,6
14483,18
14484,1
14485,35
14486,55
14487,63
14488,36
14489,46
14490,46
14491,62
14492,62
14493,15
14494,38
14495,56
14496,38
14497,38
14498,38
14499,76
14500,62
14501,38
14502,62
14503,54
14504,43
14505,62
14506,38
14507,23
14508,71
14509,48
14510,36
14511,38
14512,76
14513,38
14514,38
14515,62
14516,58
14517,61
14518,61
14519,31
14520,36
14521,59
14522,38
14523,77
14524,15
14525,15
14526,68
14527,67
14528,1
14529,41
14530,76
14531,62
14532,64
14533,6
14534,38
14535,22
14536,62
14537,38
14538,21
14539,11
14540,38
14541,76
14542,38
14543,7
14544,38
14545,62
14546,62
14547,24
14548,71
14549,34
14550,74
14551,77
14552,60
14553,38
14554,19
14555,15
14556,38
14557,69
14558,26
14559,77
14560,38
14561,47
14562,36
14563,58
14564,62
14565,64
14566,50
14567,38
14568,42
14569,64
14570,62
14571,45
14572,71
14573,25
14574,38
14575,40
14576,38
14577,3
14578,38
14579,15
14580,47
14581,38
14582,35
14583,64
14584,38
14585,60
14586,56
14587,61
14588,38
14589,10
14590,62
14591,7
14592,7
14593,28
14594,38
14595,30
14596,62
14597,38
14598,4
14599,39
14600,9
14601,53
14602,43
14603,38
14604,6
14605,68
14606,38
14607,36
14608,1
14609,38
14610,38
14611,46
14612,41
14613,38
14614,52
14615,41
14616,55
14617,39
14618,36
14619,38
14620,76
14621,64
14622,68
14623,38
14624,68
14625,38
14626,64
14627,76
14628,39
14629,44
14630,62
14631,38
14632,55
14633,71
14634,36
14635,18
14636,76
14637,16
14638,38
14639,38
14640,38
14641,62
14642,62
14643,67
14644,51
14645,68
14646,68
14647,64
14648,55
14649,39
14650,22
14651,38
14652,76
14653,70
14654,24
14655,38
14656,65
14657,38
14658,8
14659,34
14660,50
14661,55
14662,25
14663,70
14664,0
14665,40
14666,39
14667,30
14668,54
14669,13
14670,28
14671,61
14672,38
14673,62
14674,76
14675,36
14676,68
14677,16
14678,62
14679,68
14680,38
14681,58
14682,62
14683,38
14684,74
14685,63
14686,22
14687,22
14688,15
14689,38
14690,22
14691,58
14692,68
14693,22
14694,76
14695,74
14696,38
14697,38
14698,71
14699,38
14700,37
14701,20
14702,22
14703,22
14704,44
14705,54
14706,36
14707,46
14708,76
14709,38
14710,22
14711,19
14712,74
14713,76
14714,38
14715,4
14716,38
14717,67
14718,38
14719,62
14720,76
14721,38
14722,34
14723,62
14724,63
14725,38
14726,26
14727,49
14728,38
14729,53
14730,0
14731,35
14732,64
14733,38
14734,31
14735,47
14736,64
14737,38
14738,38
14739,38
14740,33
14741,38
14742,36
14743,38
14744,38
14745,36
14746,54
14747,38
14748,38
14749,22
14750,72
14751,39
14752,73
14753,48
14754,64
14755,55
14756,5
14757,76
14758,62
14759,38
14760,38
14761,51
14762,54
14763,36
14764,42
14765,43
14766,59
14767,68
14768,29
14769,68
14770,38
14771,36
14772,26
14773,1
14774,61
14775,62
14776,38
14777,36
14778,63
14779,38
14780,73
14781,64
14782,33
14783,72
14784,47
14785,38
14786,21
14787,63
14788,56
14789,36
14790,22
14791,38
14792,38
14793,76
14794,38
14795,37
14796,38
14797,57
14798,11
14799,39
14800,6
14801,40
14802,38
14803,75
14804,76
14805,33
14806,38
14807,57
14808,55
14809,36
14810,75
14811,39
14812,34
14813,38
14814,76
14815,64
14816,54
14817,38
14818,38
14819,38
14820,7
14821,23
14822,68
14823,64
14824,58
14825,76
14826,64
14827,67
14828,36
14829,55
14830,38
14831,53
14832,38
14833,41
14834,31
14835,70
14836,38
14837,6
14838,17
14839,38
14840,8
14841,62
14842,38
14843,22
14844,38
14845,68
14846,25
14847,73
14848,12
14849,76
14850,38
14851,36
14852,38
14853,22
14854,64
14855,38
14856,76
14857,43
14858,62
14859,77
14860,67
14861,76
14862,31
14863,38
14864,38
14865,32
14866,39
14867,44
14868,38
14869,64
14870,40
14871,31
14872,62
14873,47
14874,38
14875,38
14876,26
14877,62
14878,26
14879,45
14880,64
14881,38
14882,56
14883,18
14884,69
14885,76
14886,75
14887,38
14888,25
14889,45
14890,23
14891,55
14892,52
14893,63
14894,38
14895,58
14896,69
14897,72
14898,45
14899,38
14900,38
14901,23
14902,38
14903,36
14904,36
14905,48
14906,38
14907,38
14908,61
14909,46
14910,42
14911,38
14912,64
14913,36
14914,50
14915,64
14916,38
14917,62
14918,38
14919,62
14920,38
14921,76
14922,38
14923,30
14924,50
14925,38
14926,38
14927,73
14928,34
14929,36
14930,1
14931,59
14932,23
14933,71
14934,36
14935,68
14936,38
14937,39
14938,66
14939,15
14940,19
14941,56
14942,75
14943,36
14944,76
14945,36
14946,69
14947,39
14948,22
14949,62
14950,36
14951,38
14952,55
14953,35
14954,62
14955,26
14956,62
14957,8
14958,50
14959,38
14960,76
14961,8
14962,38
14963,51
14964,35
14965,38
14966,22
14967,38
14968,38
14969,60
14970,1
14971,56
14972,38
14973,48
14974,55
14975,15
14976,38
14977,6
14978,76
14979,68
14980,58
14981,68
14982,62
14983,61
14984,55
14985,54
14986,12
14987,38
14988,6
14989,38
