Id,Category
7403,18
7404,68
7405,36
7406,18
7407,8
7408,6
7409,46
7410,46
7411,18
7412,7
7413,24
7414,8
7415,29
7416,1
7417,16
7418,18
7419,16
7420,18
7421,18
7422,18
7423,18
7424,8
7425,8
7426,63
7427,32
7428,6
7429,18
7430,3
7431,49
7432,22
7433,28
7434,49
7435,35
7436,18
7437,48
7438,33
7439,7
7440,18
7441,5
7442,77
7443,18
7444,22
7445,18
7446,40
7447,6
7448,24
7449,40
7450,64
7451,18
7452,77
7453,7
7454,18
7455,35
7456,8
7457,67
7458,18
7459,18
7460,0
7461,15
7462,76
7463,11
7464,66
7465,18
7466,26
7467,62
7468,70
7469,62
7470,28
7471,18
7472,71
7473,18
7474,63
7475,77
7476,18
7477,18
7478,18
7479,18
7480,62
7481,39
7482,18
7483,22
7484,18
7485,52
7486,17
7487,9
7488,18
7489,18
7490,71
7491,67
7492,18
7493,18
7494,43
7495,18
7496,22
7497,8
7498,52
7499,18
7500,38
7501,8
7502,18
7503,46
7504,40
7505,18
7506,22
7507,18
7508,18
7509,18
7510,10
7511,62
7512,34
7513,46
7514,56
7515,8
7516,48
7517,18
7518,13
7519,18
7520,18
7521,51
7522,76
7523,38
7524,7
7525,8
7526,3
7527,22
7528,22
7529,9
7530,6
7531,2
7532,22
7533,26
7534,63
7535,8
7536,51
7537,15
7538,18
7539,58
7540,8
7541,18
7542,32
7543,4
7544,53
7545,6
7546,61
7547,40
7548,18
7549,51
7550,46
7551,28
7552,62
7553,11
7554,41
7555,48
7556,18
7557,22
7558,36
7559,18
7560,17
7561,18
7562,15
7563,18
7564,73
7565,8
7566,62
7567,8
7568,18
7569,8
7570,37
7571,15
7572,9
7573,20
7574,61
7575,11
7576,65
7577,64
7578,18
7579,43
7580,58
7581,22
7582,63
7583,36
7584,20
7585,55
7586,18
7587,15
7588,18
7589,63
7590,75
7591,25
7592,62
7593,30
7594,15
7595,22
7596,63
7597,72
7598,18
7599,24
7600,73
7601,8
7602,18
7603,4
7604,18
7605,31
7606,77
7607,8
7608,63
7609,18
7610,37
7611,8
7612,51
7613,1
7614,22
7615,77
7616,0
7617,1
7618,18
7619,36
7620,22
7621,18
7622,46
7623,65
7624,67
7625,18
7626,44
7627,23
7628,18
7629,15
7630,67
7631,51
7632,43
7633,44
7634,7
7635,42
7636,76
7637,22
7638,4
7639,8
7640,18
7641,4
7642,67
7643,7
7644,18
7645,46
7646,18
7647,6
7648,37
7649,18
7650,17
7651,18
7652,18
7653,18
7654,69
7655,6
7656,8
7657,54
7658,8
7659,35
7660,54
7661,41
7662,22
7663,49
7664,6
7665,8
7666,23
7667,18
7668,11
7669,22
7670,3
7671,21
7672,68
7673,68
7674,18
7675,46
7676,48
7677,42
7678,8
7679,18
7680,63
7681,15
7682,18
7683,69
7684,18
7685,54
7686,22
7687,6
7688,18
7689,18
7690,64
7691,22
7692,62
7693,13
7694,4
7695,0
7696,7
7697,45
7698,18
7699,2
7700,42
7701,71
7702,8
7703,22
7704,18
7705,6
7706,76
7707,45
7708,63
7709,65
7710,18
7711,53
7712,18
7713,18
7714,18
7715,19
7716,62
7717,34
7718,18
7719,18
7720,10
7721,18
7722,6
7723,8
7724,18
7725,10
7726,69
7727,50
7728,64
7729,22
7730,6
7731,71
7732,75
7733,33
7734,76
7735,62
7736,62
7737,42
7738,61
7739,18
7740,30
7741,22
7742,32
7743,22
7744,18
7745,71
7746,33
7747,18
7748,13
7749,22
7750,22
7751,35
7752,18
7753,18
7754,45
7755,63
7756,62
7757,6
7758,22
7759,0
7760,16
7761,62
7762,67
7763,28
7764,15
7765,59
7766,27
7767,49
7768,63
7769,71
7770,31
7771,8
7772,18
7773,29
7774,46
7775,6
7776,20
7777,22
7778,8
7779,44
7780,23
7781,46
7782,18
7783,18
7784,73
7785,40
7786,40
7787,39
7788,18
7789,46
7790,46
7791,37
7792,48
7793,57
7794,18
7795,71
7796,22
7797,68
7798,18
7799,18
7800,51
7801,62
7802,31
7803,18
7804,0
7805,18
7806,20
7807,8
7808,18
7809,8
7810,5
7811,37
7812,66
7813,67
7814,45
7815,12
7816,8
7817,55
7818,6
7819,18
7820,12
7821,60
7822,20
7823,46
7824,47
7825,18
7826,22
7827,12
7828,20
7829,62
7830,22
7831,8
7832,8
7833,4
7834,18
7835,18
7836,18
7837,8
7838,18
7839,62
7840,18
7841,28
7842,59
7843,71
7844,62
7845,18
7846,18
7847,63
7848,8
7849,0
7850,61
7851,18
7852,18
7853,22
7854,18
7855,50
7856,22
7857,35
7858,6
7859,34
7860,8
7861,15
7862,18
7863,18
7864,18
7865,18
7866,4
7867,61
7868,46
7869,18
7870,8
7871,32
7872,27
7873,18
7874,0
7875,22
7876,61
7877,60
7878,63
7879,39
7880,55
7881,36
7882,77
7883,40
7884,18
7885,18
7886,77
7887,54
7888,61
7889,18
7890,21
7891,13
7892,55
7893,33
7894,28
7895,18
7896,13
7897,18
7898,58
7899,37
7900,18
7901,62
7902,54
7903,22
7904,1
7905,18
7906,18
7907,37
7908,32
7909,54
7910,18
7911,18
7912,6
7913,15
7914,15
7915,8
7916,18
7917,18
7918,22
7919,18
7920,22
7921,62
7922,22
7923,18
7924,68
7925,18
7926,18
7927,8
7928,19
7929,16
7930,67
7931,6
7932,70
7933,57
7934,32
7935,7
7936,18
7937,6
7938,18
7939,51
7940,8
7941,3
7942,22
7943,22
7944,8
7945,18
7946,74
7947,33
7948,73
7949,41
7950,18
7951,58
7952,18
7953,43
7954,73
7955,32
7956,56
7957,18
7958,76
7959,6
7960,18
7961,8
7962,18
7963,62
7964,8
7965,63
7966,69
7967,18
7968,18
7969,32
7970,36
7971,76
7972,71
7973,8
7974,16
7975,8
7976,6
7977,62
7978,7
7979,44
7980,29
7981,18
7982,70
7983,18
7984,0
7985,50
7986,18
7987,18
7988,15
7989,18
7990,13
7991,18
7992,18
7993,62
7994,15
7995,41
7996,7
7997,7
7998,18
7999,30
8000,18
8001,48
8002,18
8003,15
8004,2
8005,24
8006,6
8007,76
8008,75
8009,20
8010,18
8011,23
8012,18
8013,18
8014,0
8015,70
8016,8
8017,32
8018,55
8019,26
8020,26
8021,58
8022,64
8023,22
8024,8
8025,8
8026,60
8027,18
8028,50
8029,22
8030,43
8031,18
8032,6
8033,18
8034,18
8035,29
8036,15
8037,22
8038,18
8039,8
8040,18
8041,33
8042,6
8043,8
8044,19
8045,26
8046,63
8047,18
8048,40
8049,62
8050,63
8051,62
8052,56
8053,64
8054,18
8055,18
8056,8
8057,42
8058,6
8059,18
8060,40
8061,41
8062,6
8063,18
8064,33
8065,16
8066,66
8067,8
8068,73
8069,4
8070,8
8071,24
8072,18
8073,6
8074,8
8075,18
8076,54
8077,22
8078,61
8079,8
8080,18
8081,8
8082,42
8083,3
8084,62
8085,25
8086,18
8087,8
8088,62
8089,58
8090,18
8091,18
8092,14
8093,63
8094,58
8095,36
8096,48
8097,31
8098,25
8099,69
8100,8
8101,16
8102,18
8103,18
8104,68
8105,62
8106,18
8107,22
8108,20
8109,9
8110,8
8111,67
8112,75
8113,15
8114,6
8115,15
8116,18
8117,7
8118,67
8119,18
8120,31
8121,18
8122,20
8123,22
8124,68
8125,21
8126,77
8127,63
8128,64
8129,58
8130,18
8131,17
8132,25
8133,18
8134,18
8135,6
8136,6
8137,65
8138,74
8139,63
8140,22
8141,55
8142,68
8143,33
8144,15
8145,67
8146,36
8147,26
8148,50
8149,22
8150,17
8151,11
8152,77
8153,18
8154,45
8155,37
8156,8
8157,22
8158,14
8159,24
8160,42
8161,18
8162,18
8163,25
8164,1
8165,1
8166,67
8167,18
8168,8
8169,63
8170,33
8171,63
8172,8
8173,8
8174,71
8175,18
8176,22
8177,34
8178,33
8179,41
8180,58
8181,36
8182,8
8183,18
8184,59
8185,18
8186,4
8187,18
8188,12
8189,50
8190,48
8191,5
8192,7
8193,6
8194,5
8195,18
8196,8
8197,18
8198,15
8199,8
8200,51
8201,51
8202,42
8203,18
8204,23
8205,0
8206,6
8207,18
8208,18
8209,8
8210,23
8211,69
8212,32
8213,22
8214,62
8215,18
8216,22
8217,18
8218,18
8219,18
8220,18
8221,67
8222,58
8223,71
8224,23
8225,6
8226,18
8227,68
8228,11
8229,7
8230,18
8231,47
8232,18
8233,55
8234,43
8235,8
8236,72
8237,21
8238,18
8239,62
8240,12
8241,34
8242,22
8243,67
8244,31
8245,18
8246,8
8247,62
8248,18
8249,8
8250,18
8251,34
8252,18
8253,4
8254,6
8255,32
8256,22
8257,18
8258,21
8259,23
8260,22
8261,22
8262,25
8263,10
8264,67
8265,33
8266,15
8267,15
8268,18
8269,40
8270,18
8271,0
8272,43
8273,6
8274,18
8275,62
8276,22
8277,13
8278,18
8279,8
8280,18
8281,8
8282,53
8283,10
8284,21
8285,40
8286,18
8287,18
8288,18
8289,73
8290,67
8291,58
8292,63
8293,58
8294,8
8295,48
8296,41
8297,15
8298,60
8299,18
8300,18
8301,26
8302,43
8303,22
8304,6
8305,18
8306,26
8307,22
8308,50
8309,8
8310,18
8311,8
8312,68
8313,18
8314,6
8315,67
8316,6
8317,25
8318,15
8319,42
8320,46
8321,48
8322,6
8323,73
8324,76
8325,18
8326,67
8327,45
8328,33
8329,18
8330,26
8331,12
8332,9
8333,58
8334,62
8335,18
8336,6
8337,57
8338,15
8339,6
8340,8
8341,67
8342,7
8343,77
8344,63
8345,8
8346,38
8347,48
8348,47
8349,76
8350,76
8351,18
8352,18
8353,29
8354,18
8355,8
8356,28
8357,22
8358,18
8359,71
8360,45
8361,8
8362,60
8363,50
8364,18
8365,65
8366,67
8367,46
8368,22
8369,13
8370,50
8371,8
8372,62
8373,18
8374,69
8375,20
8376,63
8377,63
8378,73
8379,18
8380,8
8381,18
8382,34
8383,18
8384,33
8385,8
8386,6
8387,59
8388,67
8389,18
8390,18
8391,70
8392,51
8393,50
8394,32
8395,18
8396,3
8397,25
8398,20
8399,61
8400,19
8401,6
8402,56
8403,45
8404,20
8405,0
8406,4
8407,6
8408,18
8409,39
8410,46
8411,8
8412,0
8413,9
8414,18
8415,43
8416,22
8417,59
8418,42
8419,50
8420,28
8421,61
8422,18
8423,18
8424,7
8425,4
8426,22
8427,6
8428,2
8429,29
8430,36
8431,51
8432,49
8433,21
8434,15
8435,18
8436,9
8437,18
8438,60
8439,72
8440,13
8441,45
8442,15
8443,18
8444,53
8445,31
8446,6
8447,18
8448,18
8449,6
8450,22
8451,6
8452,4
8453,18
8454,47
8455,37
8456,1
8457,8
8458,61
8459,55
8460,18
8461,61
8462,6
8463,18
8464,22
8465,6
8466,8
8467,18
8468,36
8469,63
8470,55
8471,15
8472,40
8473,70
8474,67
8475,67
8476,50
8477,43
8478,43
8479,62
8480,26
8481,70
8482,60
8483,6
8484,42
8485,15
8486,58
8487,46
8488,62
8489,11
8490,37
8491,8
8492,18
8493,67
8494,35
8495,11
8496,34
8497,18
8498,67
8499,18
8500,22
8501,6
8502,6
8503,71
8504,52
8505,73
8506,77
8507,60
8508,22
8509,18
8510,22
8511,21
8512,5
8513,68
8514,51
8515,16
8516,51
8517,71
8518,59
8519,8
8520,67
8521,8
8522,22
8523,71
8524,58
8525,18
8526,59
8527,5
8528,8
8529,23
8530,18
8531,6
8532,7
8533,12
8534,7
8535,22
8536,41
8537,52
8538,67
8539,62
8540,8
8541,10
8542,18
8543,33
8544,8
8545,24
8546,76
8547,18
8548,63
8549,27
8550,6
8551,45
8552,1
8553,70
8554,67
8555,4
8556,8
8557,18
8558,61
8559,15
8560,18
8561,18
8562,33
8563,22
8564,18
8565,68
8566,32
8567,22
8568,33
8569,46
8570,22
8571,18
8572,18
8573,28
8574,62
8575,18
8576,18
8577,67
8578,18
8579,18
8580,5
8581,18
8582,33
8583,74
8584,44
8585,52
8586,6
8587,4
8588,23
8589,18
8590,18
8591,2
8592,8
8593,71
8594,18
8595,2
8596,52
8597,22
8598,29
8599,8
8600,8
8601,8
8602,22
8603,18
8604,22
8605,71
8606,35
8607,22
8608,3
8609,8
8610,42
8611,44
8612,22
8613,4
8614,62
8615,8
8616,19
8617,18
8618,18
8619,12
8620,62
8621,6
8622,18
8623,20
8624,76
8625,75
8626,18
8627,18
8628,6
8629,8
8630,8
8631,15
8632,69
8633,18
8634,18
8635,48
8636,22
8637,32
8638,58
8639,22
8640,18
8641,18
8642,48
8643,0
8644,15
8645,6
8646,46
8647,0
8648,36
8649,49
8650,73
8651,7
8652,8
8653,26
8654,56
8655,25
8656,23
8657,8
8658,20
8659,32
8660,8
8661,18
8662,18
8663,62
8664,18
8665,42
8666,6
8667,18
8668,18
8669,25
8670,61
8671,18
8672,18
8673,67
8674,6
8675,50
8676,62
8677,54
8678,8
8679,64
8680,59
8681,18
8682,34
8683,24
8684,6
8685,67
8686,15
8687,74
8688,64
8689,42
8690,33
8691,8
8692,18
8693,51
8694,18
8695,22
8696,49
8697,15
8698,16
8699,73
8700,18
8701,7
8702,18
8703,45
8704,18
8705,8
8706,62
8707,18
8708,76
8709,18
8710,15
8711,18
8712,22
8713,32
8714,6
8715,18
8716,18
8717,18
8718,18
8719,51
8720,61
8721,30
8722,22
8723,8
8724,64
8725,10
8726,18
8727,18
8728,40
8729,8
8730,72
8731,62
8732,61
8733,22
8734,41
8735,18
8736,11
8737,10
8738,18
8739,63
8740,8
8741,6
8742,62
8743,42
8744,31
8745,75
8746,19
8747,18
8748,74
8749,18
8750,42
8751,63
8752,0
8753,13
8754,60
8755,71
8756,13
8757,9
8758,62
8759,49
8760,4
8761,18
8762,18
8763,65
8764,75
8765,63
8766,63
8767,18
8768,8
8769,18
8770,61
8771,6
8772,18
8773,6
8774,18
8775,39
8776,2
8777,36
8778,4
8779,48
8780,18
8781,62
8782,18
8783,47
8784,62
8785,36
8786,6
8787,62
8788,55
8789,71
8790,71
8791,67
8792,22
8793,3
8794,42
8795,18
8796,18
8797,24
8798,18
8799,18
8800,33
8801,62
8802,18
8803,76
8804,45
8805,62
8806,8
8807,18
8808,44
8809,62
8810,65
8811,71
8812,31
8813,41
8814,1
8815,29
8816,31
8817,22
8818,71
8819,8
8820,18
8821,62
8822,18
8823,59
8824,31
8825,8
8826,11
8827,30
8828,53
8829,13
8830,47
8831,12
8832,15
8833,18
8834,18
8835,18
8836,8
8837,48
8838,7
8839,20
8840,22
8841,32
8842,30
8843,71
8844,33
8845,67
8846,62
8847,60
8848,6
8849,62
8850,8
8851,18
8852,4
8853,59
8854,65
8855,75
8856,57
8857,41
8858,18
8859,18
8860,18
8861,19
8862,18
8863,61
8864,18
8865,6
8866,49
8867,27
8868,18
8869,46
8870,22
8871,8
8872,17
8873,18
8874,30
8875,18
8876,11
8877,62
8878,32
8879,42
8880,0
8881,18
8882,32
8883,71
8884,8
8885,18
8886,22
8887,32
8888,67
8889,6
8890,18
8891,8
8892,18
8893,22
8894,22
8895,18
8896,18
8897,49
8898,22
8899,8
8900,6
8901,22
8902,53
8903,22
8904,18
8905,71
8906,8
8907,31
8908,50
8909,31
8910,8
8911,52
8912,71
8913,18
8914,67
8915,6
8916,6
8917,18
8918,44
8919,7
8920,6
8921,6
8922,8
8923,18
8924,34
8925,22
8926,30
8927,18
8928,18
8929,77
8930,42
8931,11
8932,37
8933,10
8934,8
8935,42
8936,72
8937,1
8938,62
8939,8
8940,8
8941,22
8942,20
8943,60
8944,4
8945,4
8946,18
8947,54
8948,55
8949,65
8950,48
8951,33
8952,67
8953,15
8954,22
8955,4
8956,6
8957,22
8958,37
8959,42
8960,7
8961,68
8962,51
8963,30
8964,8
8965,18
8966,72
8967,18
8968,6
8969,32
8970,51
8971,8
8972,29
8973,63
8974,74
8975,6
8976,22
8977,18
8978,18
8979,63
8980,48
8981,67
8982,50
8983,8
8984,18
8985,10
8986,71
8987,14
8988,65
8989,68
8990,17
8991,18
8992,63
8993,59
8994,7
8995,59
8996,18
8997,18
8998,6
8999,62
9000,62
9001,67
9002,18
9003,18
9004,18
9005,20
9006,10
9007,6
9008,18
9009,16
9010,56
9011,18
9012,29
9013,15
9014,18
9015,22
9016,8
9017,31
9018,18
9019,36
9020,43
9021,57
9022,6
9023,8
9024,38
9025,18
9026,18
9027,18
9028,18
9029,62
9030,45
9031,42
9032,4
9033,45
9034,18
9035,22
9036,8
9037,63
9038,6
9039,18
9040,6
9041,7
9042,8
9043,47
9044,8
9045,76
9046,18
9047,6
9048,4
9049,8
9050,6
9051,17
9052,31
9053,18
9054,54
9055,22
9056,53
9057,10
9058,8
9059,42
9060,18
9061,8
9062,67
9063,18
9064,29
9065,63
9066,44
9067,2
9068,8
9069,18
9070,26
9071,73
9072,8
9073,70
9074,69
9075,10
9076,60
9077,67
9078,68
9079,34
9080,15
9081,18
9082,49
9083,63
9084,18
9085,7
9086,13
9087,63
9088,6
9089,58
9090,14
9091,26
9092,31
9093,62
9094,4
9095,53
9096,18
9097,29
9098,18
9099,71
9100,46
9101,8
9102,70
9103,11
9104,7
9105,18
9106,8
9107,62
9108,71
9109,4
9110,8
9111,18
9112,62
9113,70
9114,41
9115,18
9116,18
9117,18
9118,62
9119,24
9120,23
9121,25
9122,67
9123,18
9124,8
9125,3
9126,42
9127,67
9128,27
9129,28
9130,22
9131,62
9132,18
9133,57
9134,62
9135,18
9136,18
9137,59
9138,4
9139,18
9140,22
9141,18
9142,22
9143,6
9144,10
9145,61
9146,16
9147,59
9148,29
9149,8
9150,62
9151,46
9152,58
9153,71
9154,18
9155,33
9156,55
9157,52
9158,18
9159,46
9160,57
9161,51
9162,37
9163,18
9164,49
9165,14
9166,6
9167,22
9168,6
9169,40
9170,18
9171,18
9172,48
9173,18
9174,22
9175,22
9176,67
9177,18
9178,0
9179,47
9180,18
9181,18
9182,15
9183,55
9184,6
9185,8
9186,8
9187,18
9188,1
9189,31
9190,17
9191,18
9192,18
9193,8
9194,45
9195,18
9196,33
9197,15
9198,18
9199,62
9200,8
9201,18
9202,69
9203,37
9204,74
9205,21
9206,18
9207,28
9208,22
9209,18
9210,5
9211,18
9212,18
9213,65
9214,62
9215,18
9216,8
9217,6
9218,29
9219,36
9220,8
9221,8
9222,18
9223,24
9224,25
9225,72
9226,24
9227,18
9228,37
9229,6
9230,22
9231,7
9232,60
9233,18
9234,22
9235,22
9236,68
9237,19
9238,18
9239,69
9240,15
9241,73
9242,2
9243,8
9244,61
9245,8
9246,50
9247,8
9248,35
9249,67
9250,18
9251,73
9252,71
9253,8
9254,23
9255,22
9256,15
9257,18
9258,6
9259,50
9260,8
9261,50
9262,8
9263,6
9264,20
9265,18
9266,33
9267,67
9268,15
9269,8
9270,18
9271,8
9272,45
9273,29
9274,10
9275,8
9276,4
9277,6
9278,18
9279,40
9280,36
9281,63
9282,26
9283,6
9284,18
9285,18
9286,71
9287,24
9288,4
9289,32
9290,75
9291,59
9292,63
9293,76
9294,29
9295,22
9296,2
9297,23
9298,22
9299,8
9300,18
9301,40
9302,18
9303,15
9304,62
9305,18
9306,43
9307,63
9308,18
9309,3
9310,62
9311,18
9312,18
9313,61
9314,18
9315,6
9316,64
9317,44
9318,11
9319,57
9320,72
9321,33
9322,8
9323,50
9324,22
9325,33
9326,75
9327,18
9328,0
9329,18
9330,64
9331,18
9332,40
9333,6
9334,18
9335,18
9336,18
9337,49
9338,8
9339,18
9340,61
9341,64
9342,69
9343,18
9344,64
9345,71
9346,22
9347,58
9348,18
9349,18
9350,51
9351,14
9352,68
9353,75
9354,50
9355,66
9356,40
9357,64
9358,18
9359,38
9360,58
9361,62
9362,32
9363,36
9364,6
9365,8
9366,8
9367,18
9368,8
9369,55
9370,3
9371,38
9372,77
9373,46
9374,62
9375,18
9376,18
9377,18
9378,18
9379,20
9380,18
9381,76
9382,48
9383,68
9384,19
9385,18
9386,34
9387,1
9388,2
9389,6
9390,25
9391,60
9392,8
9393,69
9394,36
9395,43
9396,18
9397,62
9398,18
9399,8
9400,18
9401,6
9402,6
9403,18
9404,29
9405,63
9406,62
9407,63
9408,75
9409,55
9410,8
9411,67
9412,6
9413,63
9414,18
9415,23
9416,71
9417,52
9418,37
9419,27
9420,8
9421,8
9422,17
9423,60
9424,63
9425,25
9426,6
9427,39
9428,18
9429,76
9430,65
9431,18
9432,8
9433,18
9434,62
9435,18
9436,46
9437,8
9438,32
9439,36
9440,23
9441,31
9442,6
9443,67
9444,37
9445,9
9446,2
9447,18
9448,64
9449,49
9450,40
9451,51
9452,50
9453,45
9454,42
9455,17
9456,8
9457,18
9458,61
9459,8
9460,49
9461,18
9462,62
9463,60
9464,8
9465,18
9466,54
9467,59
9468,50
9469,62
9470,33
9471,26
9472,18
9473,75
9474,67
9475,16
9476,6
9477,18
9478,54
9479,15
9480,40
9481,18
9482,60
9483,6
9484,13
9485,71
9486,41
9487,32
9488,51
9489,22
9490,22
9491,8
9492,42
9493,8
9494,30
9495,22
9496,11
9497,62
9498,8
9499,18
9500,62
9501,18
9502,67
9503,20
9504,13
9505,73
9506,18
9507,18
9508,18
9509,6
9510,49
9511,23
9512,60
9513,37
9514,18
9515,39
9516,6
9517,59
9518,6
9519,0
9520,18
9521,18
9522,6
9523,57
9524,61
9525,71
9526,2
9527,8
9528,6
9529,32
9530,18
9531,2
9532,18
9533,18
9534,4
9535,8
9536,57
9537,46
9538,63
9539,51
9540,15
9541,58
9542,18
9543,31
9544,61
9545,54
9546,73
9547,31
9548,71
9549,71
9550,20
9551,45
9552,46
9553,6
9554,18
9555,31
9556,62
9557,3
9558,7
9559,76
9560,9
9561,6
9562,29
9563,22
9564,44
9565,18
9566,22
9567,18
9568,37
9569,68
9570,62
9571,18
9572,18
9573,18
9574,19
9575,8
9576,73
9577,53
9578,18
9579,22
9580,44
9581,54
9582,58
9583,30
9584,69
9585,20
9586,22
9587,62
9588,8
9589,18
9590,19
9591,72
9592,9
9593,8
9594,68
9595,58
9596,7
9597,18
9598,4
9599,22
9600,8
9601,18
9602,22
9603,18
9604,28
9605,18
9606,8
9607,22
9608,57
9609,56
9610,15
9611,18
9612,18
9613,18
9614,3
9615,8
9616,26
9617,31
9618,62
9619,0
9620,29
9621,64
9622,18
9623,31
9624,18
9625,67
9626,63
9627,6
9628,18
9629,18
9630,11
9631,18
9632,18
9633,15
9634,64
9635,46
9636,18
9637,24
9638,11
9639,30
9640,46
9641,71
9642,6
9643,73
9644,68
9645,63
9646,18
9647,47
9648,34
9649,38
9650,18
9651,18
9652,41
9653,12
9654,44
9655,18
9656,18
9657,15
9658,22
9659,17
9660,8
9661,22
9662,18
9663,69
9664,18
9665,51
9666,6
9667,8
9668,62
9669,18
9670,8
9671,45
9672,46
9673,61
9674,9
9675,35
9676,68
9677,8
9678,65
9679,71
9680,69
9681,18
9682,22
9683,57
9684,45
9685,6
9686,8
9687,63
9688,18
9689,44
9690,18
9691,46
9692,42
9693,8
9694,18
9695,42
9696,22
9697,6
9698,15
9699,40
9700,11
9701,64
9702,18
9703,22
9704,34
9705,54
9706,6
9707,61
9708,8
9709,22
9710,18
9711,18
9712,22
9713,57
9714,28
9715,18
9716,17
9717,7
9718,14
9719,62
9720,53
9721,22
9722,6
9723,18
9724,6
9725,18
9726,32
9727,48
9728,62
9729,71
9730,2
9731,74
9732,18
9733,0
9734,22
9735,18
9736,71
9737,22
9738,72
9739,1
9740,8
9741,22
9742,51
9743,45
9744,58
9745,51
9746,57
9747,61
9748,26
9749,6
9750,6
9751,75
9752,70
9753,23
9754,18
9755,57
9756,18
9757,8
9758,58
9759,46
9760,18
9761,18
9762,18
9763,62
9764,8
9765,18
9766,18
9767,0
9768,12
9769,64
9770,67
9771,13
9772,61
9773,62
9774,73
9775,0
9776,18
9777,49
9778,18
9779,22
9780,18
9781,76
9782,6
9783,47
9784,46
9785,18
9786,18
9787,71
9788,67
9789,39
9790,18
9791,18
9792,18
9793,13
9794,63
9795,23
9796,35
9797,63
9798,71
9799,62
9800,6
9801,54
9802,8
9803,18
9804,6
9805,18
9806,62
9807,25
9808,19
9809,61
9810,65
9811,18
9812,62
9813,76
9814,13
9815,18
9816,73
9817,4
9818,18
9819,22
9820,46
9821,6
9822,18
9823,18
9824,6
9825,18
9826,8
9827,33
9828,22
9829,51
9830,53
9831,18
9832,0
9833,3
9834,67
9835,21
9836,63
9837,67
9838,8
9839,33
9840,18
9841,18
9842,18
9843,72
9844,18
9845,54
9846,20
9847,6
9848,61
9849,47
9850,15
9851,4
9852,7
9853,71
9854,46
9855,45
9856,74
9857,18
9858,18
9859,45
9860,49
9861,8
9862,45
9863,8
9864,25
9865,8
9866,18
9867,8
9868,6
9869,8
9870,51
9871,53
9872,38
9873,20
9874,63
9875,18
9876,22
9877,67
9878,33
9879,20
9880,18
9881,8
9882,8
9883,68
9884,15
9885,32
9886,45
9887,18
9888,58
9889,32
9890,69
9891,8
9892,26
9893,49
9894,50
9895,18
9896,71
9897,18
9898,18
9899,73
9900,73
9901,18
9902,36
9903,65
9904,6
9905,61
9906,22
9907,22
9908,73
9909,17
9910,49
9911,61
9912,50
9913,6
9914,62
9915,14
9916,17
9917,22
9918,46
9919,49
9920,19
9921,30
9922,8
9923,18
9924,63
9925,67
9926,8
9927,71
9928,18
9929,64
9930,18
9931,15
9932,77
9933,18
9934,15
9935,1
9936,64
9937,62
9938,4
9939,18
9940,9
9941,22
9942,30
9943,72
9944,67
9945,18
9946,75
9947,18
9948,18
9949,43
9950,74
9951,18
9952,15
9953,62
9954,73
9955,74
9956,67
9957,6
9958,8
9959,6
9960,25
9961,22
9962,62
9963,8
9964,33
9965,18
9966,6
9967,71
9968,53
9969,6
9970,25
9971,8
9972,6
9973,22
9974,13
9975,18
9976,7
9977,4
9978,24
9979,6
9980,9
9981,68
9982,67
9983,8
9984,22
9985,41
9986,18
9987,9
9988,6
9989,8
9990,8
9991,18
9992,76
9993,15
9994,18
9995,18
9996,71
9997,10
9998,50
9999,39
10000,8
10001,23
10002,32
10003,32
10004,6
10005,15
10006,46
10007,15
10008,8
10009,22
10010,22
10011,54
10012,21
10013,8
10014,18
10015,18
10016,8
10017,21
10018,18
10019,44
10020,75
10021,22
10022,18
10023,8
10024,18
10025,37
10026,34
10027,7
10028,6
10029,18
10030,18
10031,18
10032,22
10033,18
10034,6
10035,69
10036,18
10037,46
10038,65
10039,18
10040,18
10041,72
10042,76
10043,4
10044,71
10045,15
10046,69
10047,62
10048,18
10049,18
10050,62
10051,63
10052,64
10053,37
10054,63
10055,42
10056,18
10057,28
10058,6
10059,18
10060,45
10061,15
10062,41
10063,48
10064,28
10065,63
10066,8
10067,25
10068,62
10069,22
10070,11
10071,62
10072,18
10073,18
10074,18
10075,41
10076,36
10077,51
10078,76
10079,22
10080,18
10081,62
10082,37
10083,55
10084,36
10085,45
10086,22
10087,18
10088,60
10089,18
10090,25
10091,18
10092,67
10093,18
10094,15
10095,18
10096,18
10097,60
10098,8
10099,65
10100,36
10101,29
10102,15
10103,8
10104,39
10105,56
10106,8
10107,67
10108,13
10109,0
10110,56
10111,18
10112,22
10113,22
10114,45
10115,8
10116,71
10117,22
10118,7
10119,45
10120,62
10121,30
10122,18
10123,42
10124,17
10125,62
10126,36
10127,24
10128,10
10129,35
10130,18
10131,67
10132,26
10133,18
10134,8
10135,49
10136,18
10137,58
10138,68
10139,32
10140,45
10141,4
10142,50
10143,67
10144,13
10145,0
10146,41
10147,18
10148,43
10149,18
10150,71
10151,18
10152,15
10153,36
10154,52
10155,46
10156,2
10157,46
10158,71
10159,71
10160,6
10161,55
10162,66
10163,30
10164,18
10165,8
10166,18
10167,18
10168,32
10169,8
10170,22
10171,6
10172,1
10173,62
10174,6
10175,18
10176,23
10177,66
10178,6
10179,24
10180,60
10181,18
10182,18
10183,0
10184,18
10185,22
10186,23
10187,42
10188,36
10189,46
10190,8
10191,8
10192,67
10193,18
10194,36
10195,8
10196,27
10197,18
10198,18
10199,18
10200,18
