id,yield
16639,6331.661
16640,5841.7266
16641,6594.2417
16642,7379.088
16643,4737.6562
16644,5714.16
16645,6634.2227
16646,6518.395
16647,6155.871
16648,7191.208
16649,8498.539
16650,7172.9697
16651,5397.06
16652,7470.245
16653,6206.919
16654,4160.4175
16655,7601.3135
16656,2526.911
16657,5927.9463
16658,6007.775
16659,6728.5503
16660,4229.6455
16661,7790.3936
16662,7258.0312
16663,4232.539
16664,4055.0798
16665,8183.0522
16666,4470.153
16667,7786.0337
16668,5270.8213
16669,6427.0386
16670,4856.168
16671,7425.638
16672,6986.254
16673,6112.9966
16674,7410.3584
16675,5146.2783
16676,5028.509
16677,7416.2036
16678,6278.5195
16679,4158.2812
16680,4182.2817
16681,6851.948
16682,5181.5
16683,7942.6387
16684,3962.723
16685,7219.03
16686,6763.816
16687,3717.2102
16688,6013.0854
16689,8416.75
16690,3749.3171
16691,6305.9014
16692,7776.701
16693,5279.8926
16694,5135.002
16695,7009.3564
16696,5042.595
16697,5377.0664
16698,6474.6763
16699,5945.073
16700,3160.1125
16701,6234.0225
16702,6987.211
16703,5504.576
16704,7384.9
16705,6077.288
16706,5911.919
16707,4565.922
16708,3817.069
16709,7437.8647
16710,5429.007
16711,6544.2256
16712,5883.954
16713,5214.688
16714,3933.859
16715,5795.954
16716,6945.9434
16717,8284.205
16718,6078.8213
16719,7693.1953
16720,3786.9832
16721,6790.6875
16722,3827.5725
16723,5119.03
16724,6100.658
16725,4127.0264
16726,5368.9297
16727,4912.922
16728,7029.773
16729,6325.5566
16730,6746.963
16731,4875.7974
16732,5210.81
16733,6577.006
16734,6396.3325
16735,4295.421
16736,8127.0293
16737,6334.548
16738,5696.255
16739,7145.541
16740,5894.049
16741,5990.2446
16742,5587.8735
16743,6177.749
16744,6834.2124
16745,6782.7676
16746,4422.634
16747,6419.092
16748,6119.0684
16749,6201.664
16750,4184.7505
16751,5580.7744
16752,8001.509
16753,4662.6533
16754,4216.131
16755,7514.1445
16756,7719.3916
16757,6408.3184
16758,5429.585
16759,4399.8423
16760,6390.8706
16761,4196.7305
16762,5005.453
16763,4046.1135
16764,8115.666
16765,6125.1553
16766,6841.8433
16767,5705.2476
16768,7629.569
16769,5843.795
16770,7356.545
16771,5311.0195
16772,6159.041
16773,3793.8723
16774,6812.2114
16775,4102.9053
16776,6053.0977
16777,6192.9644
16778,5465.379
16779,6595.9004
16780,7156.8115
16781,5885.615
16782,4450.9854
16783,6310.6533
16784,3743.5154
16785,5907.383
16786,3957.7317
16787,5156.536
16788,4167.2354
16789,7458.899
16790,5218.262
16791,5465.1685
16792,4897.4004
16793,5302.0684
16794,7595.032
16795,7564.4316
16796,3556.8152
16797,5652.5503
16798,6267.3296
16799,6536.0205
16800,7033.626
16801,7449.673
16802,6363.5195
16803,6622.0557
16804,7861.9053
16805,6788.109
16806,5477.948
16807,6499.1367
16808,4340.7314
16809,7819.4683
16810,7908.661
16811,5933.879
16812,5991.748
16813,6433.057
16814,5324.8525
16815,6567.617
16816,5044.879
16817,6140.0903
16818,6023.7373
16819,7196.01
16820,4481.3545
16821,7458.424
16822,5540.4756
16823,6253.032
16824,7595.991
16825,7397.3623
16826,4315.172
16827,6657.957
16828,4167.766
16829,4770.5513
16830,7392.6836
16831,5032.5747
16832,7857.693
16833,4198.379
16834,6493.597
16835,6000.2646
16836,6546.541
16837,4895.66
16838,6870.6953
16839,6157.2583
16840,7502.014
16841,6571.244
16842,5090.12
16843,7736.0615
16844,5606.5747
16845,5659.377
16846,4653.3687
16847,4177.214
16848,5574.6143
16849,7347.667
16850,7955.337
16851,4431.698
16852,7897.549
16853,3717.6116
16854,7704.081
16855,6151.579
16856,5084.499
16857,6564.1104
16858,7712.2705
16859,7021.734
16860,5165.8867
16861,7034.4385
16862,8404.937
16863,6132.203
16864,5325.133
16865,7078.6875
16866,6754.3115
16867,5965.291
16868,5423.7876
16869,6202.828
16870,3965.3132
16871,6545.7925
16872,7624.9844
16873,5849.496
16874,6496.6094
16875,7944.0605
16876,5087.3564
16877,7201.317
16878,5576.787
16879,5302.3057
16880,5628.2007
16881,8365.922
16882,8013.1357
16883,7059.628
16884,5641.0693
16885,6576.6074
16886,2664.7698
16887,3698.777
16888,7023.966
16889,6413.612
16890,6687.622
16891,4944.0254
16892,3332.4885
16893,7447.7686
16894,7600.1914
16895,5436.532
16896,4499.185
16897,5291.278
16898,4573.1074
16899,5070.4277
16900,5219.1924
16901,5093.6865
16902,4927.386
16903,8105.6533
16904,3638.1204
16905,4638.5176
16906,6114.039
16907,5812.29
16908,6820.288
16909,7860.259
16910,7169.2764
16911,7189.744
16912,3978.4236
16913,7305.656
16914,7306.701
16915,4306.877
16916,5743.4473
16917,5804.5957
16918,7591.658
16919,5031.1797
16920,5762.196
16921,5258.7285
16922,5123.1846
16923,7631.8384
16924,6404.726
16925,6851.9814
16926,4956.919
16927,8296.962
16928,7645.831
16929,5946.4277
16930,6602.963
16931,6692.419
16932,4140.7285
16933,8117.8228
16934,6700.37
16935,4013.2385
16936,7365.536
16937,8077.8145
16938,4218.684
16939,5934.0986
16940,6952.4883
16941,4796.758
16942,6479.3467
16943,7707.303
16944,4347.718
16945,6347.823
16946,7893.7793
16947,3510.0627
16948,5996.96
16949,6213.416
16950,7046.4893
16951,6727.4053
16952,5141.0957
16953,6213.6367
16954,5355.5977
16955,6276.533
16956,6960.204
16957,7451.595
16958,5966.4697
16959,6439.9834
16960,6280.6416
16961,3966.7664
16962,5504.1924
16963,6486.622
16964,7087.585
16965,4103.382
16966,4693.248
16967,6740.9336
16968,5898.12
16969,6674.0044
16970,6191.9497
16971,7495.491
16972,3656.6091
16973,4353.5566
16974,5926.797
16975,5242.8154
16976,7699.7285
16977,6744.945
16978,2891.9163
16979,3461.9834
16980,6880.4727
16981,5733.748
16982,5616.006
16983,7449.6562
16984,6815.784
16985,6191.657
16986,6165.337
16987,7614.718
16988,4612.2593
16989,5705.842
16990,3924.098
16991,6931.7656
16992,5896.624
16993,6153.5703
16994,6692.3633
16995,7944.291
16996,4800.178
16997,7178.7993
16998,6704.121
16999,4990.2373
17000,5226.083
17001,3331.4788
17002,7716.37
17003,6604.332
17004,5703.5474
17005,7202.119
17006,6082.353
17007,8299.624
17008,6640.833
17009,6944.8945
17010,7199.937
17011,6115.4067
17012,5589.652
17013,8331.479
17014,4982.073
17015,8280.598
17016,6055.972
17017,6221.632
17018,7388.7314
17019,7298.497
17020,7329.2603
17021,3987.0505
17022,5116.8564
17023,5757.3057
17024,7174.779
17025,5033.6133
17026,6933.4434
17027,6918.49
17028,5108.7344
17029,3538.8308
17030,3508.5256
17031,6637.341
17032,7460.3174
17033,6859.9272
17034,6903.6113
17035,4961.949
17036,3240.4792
17037,3237.6902
17038,7551.436
17039,4416.249
17040,7538.8457
17041,4413.023
17042,3029.262
17043,4374.0757
17044,7307.8965
17045,5055.8604
17046,7494.242
17047,3589.823
17048,6731.5635
17049,6369.9814
17050,6073.2915
17051,4956.4106
17052,8235.811
17053,5116.725
17054,5603.3037
17055,7921.3896
17056,6373.756
17057,5922.2383
17058,4114.488
17059,2236.4556
17060,6134.419
17061,4620.3896
17062,6271.3477
17063,6415.3027
17064,6693.263
17065,6972.7046
17066,7677.0234
17067,8326.763
17068,7145.8706
17069,8162.6953
17070,6643.114
17071,5219.1553
17072,5921.202
17073,7484.5674
17074,5735.677
17075,5890.875
17076,5911.408
17077,5857.4697
17078,5889.4556
17079,5731.089
17080,5353.9653
17081,4970.824
17082,8271.819
17083,7361.539
17084,6573.9043
17085,5012.21
17086,7395.365
17087,5647.338
17088,6555.0186
17089,6731.5674
17090,6941.293
17091,7544.708
17092,6567.8
17093,5965.3613
17094,8135.1426
17095,7283.212
17096,5482.172
17097,6773.52
17098,7098.3584
17099,7719.246
17100,5762.004
17101,5127.0913
17102,6804.8145
17103,6029.8525
17104,6926.2207
17105,5085.5723
17106,6625.9893
17107,4780.001
17108,4365.539
17109,4198.616
17110,6122.3804
17111,7342.1006
17112,6564.299
17113,5678.1387
17114,5692.9287
17115,6586.911
17116,6120.6807
17117,7437.23
17118,6344.256
17119,7378.5615
17120,5127.41
17121,6034.0894
17122,6609.956
17123,3500.7874
17124,6564.014
17125,4232.7705
17126,8207.097
17127,3789.7996
17128,5787.0083
17129,5342.71
17130,7364.2534
17131,6580.837
17132,7673.285
17133,3642.278
17134,5363.5776
17135,6034.091
17136,5418.865
17137,8287.686
17138,3227.155
17139,4032.0955
17140,3979.3352
17141,7825.619
17142,5585.347
17143,7884.766
17144,6459.362
17145,5837.3213
17146,8364.723
17147,8071.8755
17148,6127.751
17149,6341.0254
17150,5167.6934
17151,4357.3774
17152,5518.2544
17153,2571.4338
17154,5457.88
17155,5547.9795
17156,4015.8386
17157,7406.6826
17158,4965.241
17159,6679.6494
17160,5830.3457
17161,6324.3594
17162,6644.372
17163,4187.9707
17164,6477.123
17165,5981.659
17166,7940.24
17167,7465.967
17168,6369.665
17169,7792.0654
17170,5341.3286
17171,3662.99
17172,5502.091
17173,7707.0664
17174,3821.3127
17175,4135.84
17176,5865.741
17177,6309.179
17178,6977.6743
17179,7342.6367
17180,6391.9614
17181,7365.2163
17182,6934.876
17183,4922.684
17184,3698.4885
17185,4860.4863
17186,6930.7744
17187,3620.4602
17188,5096.0703
17189,5874.997
17190,5685.797
17191,7301.9727
17192,5025.116
17193,7296.586
17194,4940.0166
17195,6201.136
17196,4026.5625
17197,4682.852
17198,7226.3877
17199,6523.393
17200,5374.368
17201,7169.6035
17202,5946.376
17203,6942.151
17204,4182.1704
17205,8447.842
17206,5866.67
17207,4209.488
17208,8135.9746
17209,5693.1143
17210,6004.87
17211,5760.398
17212,5825.422
17213,5966.493
17214,6312.6416
17215,4330.288
17216,8086.123
17217,7675.009
17218,7128.825
17219,4720.8525
17220,5584.758
17221,5329.079
17222,7349.705
17223,7479.6787
17224,6011.8477
17225,4749.4556
17226,6665.02
17227,7060.3335
17228,7152.1533
17229,5536.673
17230,5474.9824
17231,8151.587
17232,6666.7764
17233,7343.244
17234,6507.628
17235,6908.6865
17236,4217.4307
17237,6891.4434
17238,3536.8274
17239,4856.2754
17240,5383.7393
17241,7198.757
17242,5854.361
17243,5278.285
17244,6561.0273
17245,7735.2295
17246,4661.0117
17247,5420.3057
17248,6110.131
17249,4727.216
17250,7036.1147
17251,4578.7676
17252,8531.459
17253,7382.6357
17254,7323.6396
17255,3721.8235
17256,5795.081
17257,6531.874
17258,4727.0903
17259,4873.32
17260,6279.451
17261,6699.0317
17262,4746.255
17263,5541.048
17264,5137.1494
17265,5635.065
17266,2863.6985
17267,6768.111
17268,5994.378
17269,6186.5586
17270,4560.879
17271,4096.379
17272,7378.1436
17273,6712.259
17274,7632.5806
17275,3813.8792
17276,5285.0083
17277,6568.99
17278,3301.2644
17279,7183.247
17280,5985.9717
17281,5532.833
17282,6245.682
17283,6433.2695
17284,4845.2925
17285,3185.9656
17286,4542.696
17287,3812.478
17288,4628.634
17289,7448.464
17290,6345.914
17291,6181.4595
17292,7503.4424
17293,6446.8867
17294,5105.752
17295,5480.6006
17296,5265.1514
17297,5317.12
17298,4651.6357
17299,5958.811
17300,5306.8364
17301,6836.24
17302,7023.9326
17303,6579.329
17304,6570.353
17305,6577.5264
17306,6876.0527
17307,3549.4778
17308,5376.8853
17309,7583.453
17310,7601.672
17311,7165.6006
17312,7677.626
17313,5036.4727
17314,5543.491
17315,7588.615
17316,7145.6445
17317,7371.8857
17318,5174.341
17319,7575.011
17320,6143.6396
17321,5161.0254
17322,4292.0293
17323,6119.3525
17324,3658.1096
17325,6465.241
17326,8140.939
17327,2609.6116
17328,6413.126
17329,5761.9
17330,7620.2554
17331,7275.422
17332,6509.3037
17333,4874.7285
17334,7329.0923
17335,4260.709
17336,5090.718
17337,8319.901
17338,6498.2544
17339,7659.6914
17340,5032.6353
17341,6350.9844
17342,4766.81
17343,7345.7695
17344,5972.0244
17345,7332.3516
17346,5082.533
17347,6945.9995
17348,6147.121
17349,6133.3887
17350,2625.3962
17351,7282.6025
17352,5319.101
17353,5954.914
17354,6243.1523
17355,6945.3047
17356,7973.6416
17357,5824.209
17358,5745.8643
17359,5581.375
17360,5859.9326
17361,5603.6523
17362,7720.8213
17363,2392.5818
17364,4286.7583
17365,6790.739
17366,4345.2354
17367,6116.942
17368,7662.4443
17369,6077.224
17370,5632.3984
17371,4897.161
17372,7473.05
17373,5448.717
17374,8580.482
17375,3492.758
17376,6740.4707
17377,5841.412
17378,6710.7173
17379,6376.681
17380,7936.742
17381,6611.63
17382,7649.421
17383,6156.3154
17384,7318.8457
17385,6902.843
17386,5348.718
17387,5780.7607
17388,6733.0547
17389,6628.7812
17390,5950.63
17391,5894.5703
17392,7019.699
17393,5954.375
17394,6191.623
17395,3564.7507
17396,7071.233
17397,7444.3857
17398,7673.4707
17399,6238.003
17400,4395.582
17401,5139.9053
17402,5044.2817
17403,4806.3037
17404,4778.3237
17405,6466.514
17406,5241.825
17407,6740.649
17408,6175.0977
17409,6842.8755
17410,5664.722
17411,5026.1357
17412,5108.726
17413,3522.528
17414,4138.6626
17415,7227.2285
17416,5011.7656
17417,5227.9253
17418,3553.6985
17419,7738.0312
17420,6672.826
17421,4286.996
17422,6808.4175
17423,7304.7305
17424,8211.122
17425,5495.657
17426,6385.415
17427,3413.029
17428,5439.4834
17429,8437.377
17430,6677.993
17431,6104.6035
17432,5824.693
17433,7408.4263
17434,4707.8906
17435,6534.2305
17436,7601.7803
17437,6632.5127
17438,7006.4854
17439,7095.0654
17440,6021.221
17441,6982.495
17442,5216.244
17443,5993.5747
17444,6461.9946
17445,5340.955
17446,7166.662
17447,5344.8877
17448,7798.296
17449,6952.438
17450,4669.0044
17451,5239.9585
17452,7186.8564
17453,5485.907
17454,4462.2837
17455,3893.058
17456,5902.035
17457,6583.2183
17458,6548.409
17459,3599.7283
17460,5445.6113
17461,3546.2395
17462,4788.7334
17463,5110.1836
17464,7316.451
17465,5049.8545
17466,4246.9287
17467,6321.669
17468,7430.5264
17469,7176.5957
17470,6483.759
17471,5320.161
17472,5849.0977
17473,6267.628
17474,6168.365
17475,5753.4985
17476,6628.0444
17477,5553.536
17478,4642.161
17479,6911.3164
17480,5071.1426
17481,6567.376
17482,8084.4795
17483,3823.01
17484,6262.233
17485,6752.534
17486,7725.036
17487,7086.652
17488,8335.559
17489,4474.37
17490,2601.8416
17491,5551.115
17492,5703.2607
17493,7695.1294
17494,5906.496
17495,5673.1543
17496,4787.4067
17497,8096.6934
17498,5640.4653
17499,5538.4805
17500,6127.2397
17501,7463.16
17502,7361.866
17503,4457.9463
17504,7312.1157
17505,6170.6143
17506,7435.8594
17507,4412.3115
17508,4763.551
17509,5626.356
17510,3561.572
17511,4110.1294
17512,6117.1836
17513,3929.7693
17514,7537.384
17515,6154.4844
17516,3973.7092
17517,6037.9814
17518,8355.867
17519,5641.5205
17520,6756.221
17521,8579.092
17522,5570.432
17523,5638.5938
17524,3323.8179
17525,7890.075
17526,6020.0674
17527,6817.212
17528,5366.3223
17529,7591.2607
17530,6635.8525
17531,5740.5303
17532,4955.667
17533,7071.1094
17534,6011.8813
17535,6061.575
17536,6917.2227
17537,6344.738
17538,4079.8494
17539,6041.469
17540,6296.4473
17541,7477.5977
17542,7449.0957
17543,5559.5767
17544,4654.785
17545,7315.2207
17546,7044.069
17547,4173.1885
17548,5285.521
17549,4392.8447
17550,4340.2705
17551,6610.6836
17552,3460.905
17553,8109.8086
17554,5282.695
17555,6874.5713
17556,4276.6924
17557,6973.1934
17558,3814.2527
17559,5001.5117
17560,5911.0405
17561,7968.207
17562,7814.298
17563,4248.2036
17564,5356.332
17565,5498.0967
17566,5266.213
17567,4549.577
17568,6229.494
17569,2521.0295
17570,5038.922
17571,7227.607
17572,7354.8057
17573,7411.132
17574,5213.241
17575,7054.2354
17576,6406.6543
17577,6104.716
17578,5859.0435
17579,6386.8623
17580,7135.0977
17581,6280.79
17582,7866.968
17583,5563.916
17584,7065.3
17585,3772.7844
17586,5689.7295
17587,6647.2017
17588,6729.9043
17589,7415.931
17590,7196.1787
17591,5684.1704
17592,7547.7983
17593,7118.038
17594,5313.1006
17595,5218.337
17596,6063.056
17597,4332.5986
17598,6027.046
17599,6119.991
17600,8615.382
17601,7978.6855
17602,5474.9697
17603,5202.209
17604,5243.415
17605,4181.8833
17606,4112.894
17607,8025.049
17608,7487.207
17609,6632.173
17610,6488.4727
17611,5286.1772
17612,4953.4033
17613,4002.1084
17614,4109.569
17615,7078.1436
17616,7523.967
17617,4473.4336
17618,2903.7747
17619,5658.565
17620,6875.714
17621,7531.007
17622,7004.8604
17623,4276.207
17624,6071.345
17625,6915.5903
17626,6352.5464
17627,4269.815
17628,5414.368
17629,6033.366
17630,7517.954
17631,8340.617
17632,3451.8093
17633,6777.257
17634,5954.831
17635,7458.2485
17636,6043.618
17637,5953.376
17638,6106.7354
17639,5002.8237
17640,4377.622
17641,6571.1533
17642,6328.8813
17643,6268.3203
17644,4636.0376
17645,5130.0635
17646,6634.72
17647,6099.5654
17648,7016.805
17649,7554.145
17650,2681.5515
17651,6607.0977
17652,4683.869
17653,8321.846
17654,8313.609
17655,6263.574
17656,6134.421
17657,4992.1265
17658,5341.842
17659,6322.865
17660,6224.1357
17661,3338.9565
17662,4186.7104
17663,6894.5044
17664,5592.7334
17665,5139.2085
17666,4014.7688
17667,7692.742
17668,5664.803
17669,5575.3438
17670,6758.5625
17671,8045.4893
17672,5922.9707
17673,7792.089
17674,4161.0693
17675,5755.7725
17676,8137.8447
17677,5452.703
17678,6902.6797
17679,6165.4043
17680,6672.8906
17681,7628.341
17682,7037.086
17683,6788.4365
17684,4952.2207
17685,5487.217
17686,5809.2637
17687,6148.658
17688,6862.684
17689,7094.748
17690,5630.906
17691,7377.537
17692,4417.425
17693,7334.119
17694,4938.8335
17695,6555.333
17696,7677.103
17697,6877.5386
17698,7843.087
17699,7466.667
17700,7297.6396
17701,4320.81
17702,4103.5215
17703,5810.043
17704,5140.17
17705,5781.9487
17706,5781.8896
17707,4309.8857
17708,5942.8013
17709,6064.8496
17710,5318.5254
17711,4956.0586
17712,6949.3525
17713,4025.6597
17714,6231.8394
17715,6950.3794
17716,7626.6914
17717,7217.217
17718,4462.589
17719,3734.7039
17720,7213.2236
17721,6207.284
17722,5875.676
17723,4462.7783
17724,7435.83
17725,5160.2188
17726,7291.6143
17727,2693.4983
17728,7551.0273
17729,6977.3975
17730,6837.837
17731,4695.02
17732,8069.6934
17733,6066.3096
17734,6070.717
17735,5082.7573
17736,5181.4595
17737,4260.6377
17738,6043.6846
17739,4795.631
17740,7129.0254
17741,5672.9463
17742,6790.924
17743,4746.8433
17744,4174.536
17745,6661.7783
17746,5866.9863
17747,6233.9663
17748,6535.251
17749,4167.4434
17750,5659.9507
17751,5894.0073
17752,7318.675
17753,5717.784
17754,6781.6587
17755,6671.1245
17756,7207.4453
17757,4082.8118
17758,5645.598
17759,7589.4624
17760,4722.9746
17761,5396.2305
17762,5224.141
17763,6577.6797
17764,6337.9224
17765,7448.563
17766,6953.5454
17767,7151.149
17768,7527.588
17769,6482.5493
17770,6855.9307
17771,5228.048
17772,2809.1887
17773,7701.9287
17774,6729.9497
17775,3172.9524
17776,7868.1504
17777,7105.9375
17778,2802.0708
17779,4191.7725
17780,4676.412
17781,4202.6016
17782,7770.559
17783,4040.3772
17784,6553.921
17785,6092.2217
17786,5209.2427
17787,4696.8877
17788,6381.336
17789,7684.3037
17790,8309.49
17791,4822.1826
17792,7413.8184
17793,7220.8965
17794,4324.789
17795,5752.246
17796,4668.8184
17797,6332.7227
17798,7239.2373
17799,7655.3936
17800,8725.968
17801,7605.838
17802,3829.179
17803,4098.07
17804,3565.717
17805,6329.4526
17806,6071.099
17807,6696.952
17808,6901.462
17809,7485.3086
17810,6458.2397
17811,6627.7812
17812,4980.8926
17813,5542.961
17814,5782.7134
17815,5657.4287
17816,6418.9775
17817,6376.339
17818,5617.428
17819,7610.338
17820,5932.9478
17821,4271.8457
17822,6111.4873
17823,6763.263
17824,7874.398
17825,5492.994
17826,6907.0435
17827,5886.9746
17828,4270.2905
17829,6854.487
17830,6227.835
17831,7805.6143
17832,4579.1934
17833,5769.163
17834,7183.623
17835,7806.637
17836,7049.263
17837,4718.5283
17838,6085.7036
17839,7792.6367
17840,5654.3145
17841,7271.075
17842,5509.4233
17843,5127.4385
17844,3424.762
17845,5385.107
17846,6142.8394
17847,5182.7275
17848,4334.2197
17849,4705.5474
17850,4582.701
17851,7494.7495
17852,6547.0723
17853,5100.7744
17854,6063.2715
17855,7394.6
17856,7455.829
17857,7857.2446
17858,7619.4683
17859,7258.5396
17860,5910.674
17861,5156.41
17862,7342.8926
17863,4286.746
17864,3411.8826
17865,7256.1455
17866,7466.0034
17867,6833.428
17868,7174.3247
17869,6692.574
17870,4652.434
17871,6784.9375
17872,7912.041
17873,4747.842
17874,7455.6777
17875,7756.4243
17876,7016.413
17877,5781.2627
17878,3900.58
17879,5438.4077
17880,5700.622
17881,7485.5903
17882,6921.5786
17883,7393.4897
17884,6999.502
17885,4308.249
17886,3184.1072
17887,6127.802
17888,6528.9517
17889,7621.0127
17890,6356.6743
17891,4969.757
17892,6538.117
17893,5650.8843
17894,3585.4822
17895,7326.0146
17896,3834.7712
17897,2620.918
17898,4093.0474
17899,3794.5996
17900,4396.916
17901,7930.3203
17902,4785.0293
17903,7120.1353
17904,7383.314
17905,5460.799
17906,4125.896
17907,3483.071
17908,6869.834
17909,4932.4004
17910,6086.832
17911,7591.618
17912,4639.9053
17913,5084.3364
17914,4398.1006
17915,4856.4863
17916,6464.6265
17917,6613.8154
17918,3176.395
17919,5499.7256
17920,5967.218
17921,5013.88
17922,7014.924
17923,5519.8975
17924,5026.1426
17925,6934.654
17926,6978.04
17927,6971.173
17928,7131.705
17929,6251.573
17930,6334.416
17931,5478.4756
17932,5194.1875
17933,4309.117
17934,3464.8835
17935,3907.529
17936,5742.4297
17937,6851.0117
17938,4692.5166
17939,5758.7466
17940,5955.294
17941,7004.6562
17942,7646.374
17943,3342.5994
17944,6098.0635
17945,6289.2783
17946,6375.9277
17947,7192.8984
17948,6991.5806
17949,4471.6094
17950,6674.123
17951,4661.5225
17952,7225.796
17953,4717.0107
17954,7611.022
17955,6754.628
17956,6731.17
17957,4605.42
17958,7441.7446
17959,3838.9133
17960,6780.425
17961,6171.256
17962,7099.17
17963,7013.159
17964,6345.9365
17965,5720.9307
17966,4627.0376
17967,6140.323
17968,6991.2104
17969,6526.834
17970,6245.37
17971,3516.9153
17972,8030.2983
17973,3809.5117
17974,5093.38
17975,7359.3057
17976,7963.5303
17977,6990.213
17978,4903.499
17979,5987.0996
17980,5338.6206
17981,7345.3105
17982,5064.835
17983,6561.8535
17984,6341.042
17985,7049.501
17986,5370.7466
17987,6383.3896
17988,5790.073
17989,5115.6455
17990,6252.039
17991,6705.757
17992,4079.2146
17993,4041.0386
17994,6989.0254
17995,3436.0652
17996,5603.106
17997,6874.841
17998,6530.5093
17999,5297.745
18000,7971.961
18001,6561.13
18002,5692.246
18003,7873.5166
18004,3394.4382
18005,5599.375
18006,6077.2573
18007,7313.8096
18008,7392.2
18009,6425.072
18010,4294.2646
18011,6396.209
18012,6063.71
18013,4950.892
18014,5058.4775
18015,5147.558
18016,3528.3025
18017,7275.0513
18018,7275.6436
18019,6699.5786
18020,5164.672
18021,6305.2344
18022,4362.669
18023,5670.287
18024,8306.734
18025,6959.628
18026,6808.758
18027,5894.55
18028,5911.086
18029,4614.9883
18030,7554.5195
18031,6666.875
18032,5749.574
18033,5394.208
18034,7354.7217
18035,6653.02
18036,6317.3896
18037,4049.2815
18038,4855.777
18039,4932.8403
18040,6696.2603
18041,5137.579
18042,7171.584
18043,6229.874
18044,8357.3955
18045,5984.348
18046,6604.2754
18047,6957.4805
18048,6098.9116
18049,4176.3584
18050,5862.832
18051,4353.966
18052,7380.891
18053,5843.1895
18054,4797.8037
18055,6433.967
18056,8125.876
18057,6120.367
18058,4657.9272
18059,5627.5977
18060,6897.4414
18061,7723.428
18062,4309.843
18063,5647.4395
18064,8192.05
18065,7942.582
18066,7271.534
18067,3426.7422
18068,5441.263
18069,6414.5376
18070,6692.627
18071,6551.793
18072,4765.125
18073,6393.7236
18074,3829.8303
18075,4292.9375
18076,7232.541
18077,6004.824
18078,5891.3555
18079,6775.602
18080,5778.0093
18081,7900.9014
18082,8340.093
18083,5638.0996
18084,4206.6313
18085,8497.158
18086,5943.7725
18087,8234.275
18088,5783.6377
18089,7206.5005
18090,6342.954
18091,6849.5337
18092,6577.721
18093,6725.748
18094,6290.5215
18095,6583.213
18096,6503.738
18097,6118.3936
18098,3495.7239
18099,8244.705
18100,3365.2444
18101,4290.2036
18102,6529.787
18103,4498.7236
18104,5593.5215
18105,6840.6045
18106,7035.246
18107,6063.6094
18108,4773.595
18109,7172.6826
18110,6659.668
18111,5430.804
18112,5687.1533
18113,7101.5586
18114,5534.9575
18115,4883.894
18116,6623.87
18117,6740.5234
18118,6474.581
18119,4731.045
18120,5764.561
18121,6677.2363
18122,5914.328
18123,7173.8154
18124,6890.0586
18125,5707.955
18126,3943.6821
18127,5871.743
18128,6577.011
18129,5045.795
18130,6587.745
18131,7998.0703
18132,6648.118
18133,3774.988
18134,8000.8257
18135,6221.032
18136,6515.0737
18137,5408.2344
18138,5567.8896
18139,5958.0947
18140,7019.8857
18141,6151.447
18142,6160.174
18143,4266.7334
18144,6505.0
18145,8446.92
18146,5030.167
18147,7845.825
18148,6190.0713
18149,6155.425
18150,5504.748
18151,7538.5244
18152,6476.049
18153,7293.964
18154,7752.8647
18155,5591.3022
18156,8135.3984
18157,8020.874
18158,2815.5227
18159,4690.4004
18160,8124.366
18161,8141.726
18162,6676.024
18163,7576.843
18164,6464.082
18165,2645.5974
18166,6179.2334
18167,4954.602
18168,7631.4033
18169,4128.678
18170,7567.803
18171,7108.5
18172,6176.9717
18173,5881.8643
18174,8107.267
18175,5791.919
18176,7862.1333
18177,2755.4993
18178,5037.0596
18179,7380.7324
18180,6694.1943
18181,6559.0845
18182,4977.3525
18183,6080.5244
18184,4689.5337
18185,5197.1104
18186,6632.0586
18187,6611.214
18188,8371.301
18189,6026.1875
18190,6709.007
18191,8145.5195
18192,7729.4336
18193,5504.96
18194,5069.681
18195,7480.2
18196,7627.0034
18197,3708.5793
18198,4798.255
18199,4948.083
18200,4606.588
18201,5080.1763
18202,7818.893
18203,5733.953
18204,7365.061
18205,2584.153
18206,5774.5835
18207,7117.3164
18208,6338.415
18209,5204.951
18210,6633.4736
18211,6515.2925
18212,6964.408
18213,5581.731
18214,6241.954
18215,8240.338
18216,5619.965
18217,6016.986
18218,7709.9883
18219,7904.951
18220,6251.3584
18221,6552.388
18222,6399.9136
18223,7585.2217
18224,3584.384
18225,6638.4805
18226,6247.112
18227,4875.6133
18228,5797.5273
18229,8279.541
18230,5738.081
18231,4208.6123
18232,7780.0703
18233,4075.4524
18234,5052.8784
18235,3622.134
18236,5212.451
18237,6386.299
18238,8091.7285
18239,6384.5366
18240,6757.1104
18241,6149.994
18242,5613.1973
18243,4321.8726
18244,8438.273
18245,4900.0293
18246,7416.043
18247,5891.993
18248,4574.0293
18249,6375.108
18250,6656.772
18251,6709.116
18252,11140.246
18253,5134.1035
18254,6011.37
18255,6104.463
18256,6665.1426
18257,5211.7363
18258,4317.045
18259,4396.4634
18260,4120.545
18261,4948.376
18262,3190.758
18263,6683.5977
18264,6021.8926
18265,4788.401
18266,3971.1433
18267,7445.555
18268,4015.26
18269,8313.457
18270,6196.124
18271,4413.8916
18272,4768.3887
18273,5959.703
18274,5645.1855
18275,7504.115
18276,5926.8794
18277,8503.239
18278,6237.1514
18279,5177.749
